-6.55425073
-6.05349138
-4.82772437
-5.36456091
-5.93247924
-5.12186668
-4.48822117
-5.75752053
-5.52284236
-4.32003971
-5.11792476
-5.68714107
-4.76977182
-4.59378691
-5.73703428
-5.51455862
-4.42060397
-5.12036752
-5.70016944
-4.79826758
-4.47416362
-5.58875384
-5.27483607
-4.35691801
-5.02931194
-5.67498341
-4.76562551
-4.63448418
-5.55955293
-5.43529716
-4.51649243
-5.05958008
-5.7202739
-5.03193244
-4.6828507
-5.54129304
-5.45269978
-4.61976964
-4.94295429
-5.59555719
-4.98461543
-4.71740141
-5.53778874
-5.45583118
-4.86579389
-5.11881642
-5.65764638
-5.29513684
-4.97720437
-5.64776091
-5.50681948
-4.6583939
-5.01896217
-5.76865399
-4.95700501
-4.98089114
-5.22744423
-5.21581173
-5.11994766
-5.11495718
-5.36906609
-5.09685917
-4.89966352
-4.92139676
